gameid,season,homeOrAway,teamSkaterStatsgoals,teamSkaterStatspim,teamSkaterStatsshots,teamSkaterStatspowerPlayPercentage,teamSkaterStatspowerPlayGoals,teamSkaterStatspowerPlayOpportunities,teamSkaterStatsfaceOffWinPercentage,teamSkaterStatsblocked,teamSkaterStatstakeaways,teamSkaterStatsgiveaways,teamSkaterStatshits,teamid
1040,2016,H,3,2,24,25,1,4,51,18,9,11,26,12
1040,2017,H,2,4,24,0,0,2,53,22,6,12,16,16
1040,2018,H,3,8,34,0,0,3,45,25,12,20,31,22
1040,2019,H,4,2,31,0,0,2,60,12,10,12,28,16
1041,2015,A,1,2,26,0,0,2,46,8,10,4,17,12
1041,2016,A,1,6,34,0,0,2,38,8,2,2,9,13
1041,2017,A,1,9,31,0,0,1,61,21,11,12,34,2
1041,2018,A,0,6,30,0,0,2,49,16,4,9,15,20
1041,2019,A,0,6,36,0,0,3,45,12,6,6,14,10
1041,2015,H,2,4,31,0,0,1,55,17,13,12,29,15
1041,2016,H,2,4,34,0,0,3,62,14,4,5,10,29
1041,2017,H,1,7,36,0,0,2,39,18,25,13,33,22
1041,2018,H,2,6,26,0,0,2,51,27,8,13,39,53
1041,2019,H,0,6,30,0,0,3,55,12,10,8,19,26
1042,2015,A,1,10,27,0,0,3,62,21,9,8,22,14
1042,2016,A,2,10,28,25,1,4,36,24,6,22,14,16
1042,2017,A,1,4,26,0,0,3,33,8,2,7,30,15
1042,2018,A,4,6,32,0,0,3,44,12,4,13,17,19
1042,2019,A,3,6,27,0,0,1,53,18,9,5,23,30
1042,2015,H,4,10,24,0,0,3,38,23,6,5,21,10
1042,2016,H,1,10,34,25,1,4,64,15,7,10,22,9
1042,2017,H,3,8,29,0,0,1,67,13,4,9,20,26
1042,2018,H,0,8,28,0,0,2,56,22,4,10,29,26
1042,2019,H,2,2,42,33,1,3,47,10,6,6,26,28
1043,2015,A,4,14,36,25,1,4,61,13,1,9,31,13
1043,2016,A,5,14,21,33,1,3,54,17,6,1,14,10
1043,2017,A,0,4,16,0,0,1,47,23,8,4,28,19
1043,2018,A,2,0,39,0,0,1,52,13,13,13,21,8
1043,2019,A,2,4,33,25,1,4,43,11,12,9,23,19
1043,2015,H,1,20,28,0,0,0,39,17,2,14,36,8
1043,2016,H,0,10,33,0,0,5,46,9,4,6,24,14
1043,2017,H,2,2,36,50,1,2,53,18,9,7,22,28
1043,2018,H,5,2,25,0,0,0,48,13,14,10,16,28
1043,2019,H,4,8,32,0,0,2,57,10,11,16,21,1
1044,2015,A,2,11,25,0,0,3,45,25,8,8,22,30
1044,2016,A,4,24,36,50,2,4,46,17,5,13,22,6
1044,2017,A,2,4,24,0,0,2,46,14,5,4,10,17
1044,2018,A,2,13,27,0,0,3,44,9,7,12,24,30
1044,2019,A,1,4,33,0,0,3,50,15,4,8,9,16
1044,2015,H,3,11,20,0,0,3,55,12,9,9,35,9
1044,2016,H,7,20,36,50,3,6,54,21,15,19,28,22
1044,2017,H,3,4,36,0,0,2,54,13,13,5,16,29
1044,2018,H,6,13,29,33,1,3,57,8,7,21,25,13
1044,2019,H,2,6,25,50,1,2,50,9,4,17,30,17
1045,2015,A,5,6,22,0,0,1,61,13,3,7,29,26
1045,2016,A,4,11,36,100,1,1,48,20,7,6,18,25
1045,2017,A,2,4,37,0,0,2,56,14,7,7,16,20
1045,2018,A,0,10,25,0,0,6,50,16,6,8,23,1
1045,2019,A,0,4,29,0,0,1,46,12,2,5,19,54
1045,2015,H,2,2,27,33,1,3,39,14,8,16,27,25
1045,2016,H,2,7,28,33,1,3,52,9,6,13,24,23
1045,2017,H,1,4,30,0,0,2,44,22,7,17,19,9
1045,2018,H,3,12,36,20,1,5,50,20,7,13,16,15
1045,2019,H,4,2,24,100,2,2,54,16,9,13,16,52
1046,2015,A,2,8,23,0,0,1,56,25,3,12,22,6
1046,2016,A,4,10,33,29,2,7,44,13,3,2,17,17
1046,2017,A,1,4,27,0,0,3,50,23,2,6,17,24
1046,2018,A,8,10,29,50,1,2,41,23,11,9,18,52
1046,2019,A,2,8,34,0,0,3,45,9,21,9,18,53
1046,2015,H,3,2,27,25,1,4,44,17,5,13,17,28
1046,2016,H,4,18,26,0,0,3,56,20,4,4,21,53
1046,2017,H,2,6,37,100,2,2,50,21,4,4,17,25
1046,2018,H,1,6,29,0,0,3,59,8,11,11,18,12
1046,2019,H,3,6,34,25,1,4,55,10,16,27,20,20
1047,2015,A,3,48,23,17,1,6,50,12,1,7,19,8
1047,2016,A,0,9,26,0,0,2,60,17,4,8,33,7
1047,2017,A,5,2,36,0,0,2,46,16,3,2,10,30
1047,2018,A,2,8,37,17,1,6,53,10,7,18,31,8
1047,2019,A,3,10,32,0,0,3,41,19,4,7,19,21
1047,2015,H,2,52,43,25,1,4,50,9,4,8,17,7
1047,2016,H,2,9,36,0,0,2,40,15,4,11,34,26
1047,2017,H,2,4,32,0,0,1,54,9,2,11,34,23
1047,2018,H,8,12,29,25,1,4,47,16,10,18,20,24
1047,2019,H,6,10,25,0,0,3,59,22,6,9,24,23
1048,2015,A,3,6,29,50,1,2,62,23,2,5,19,4
1048,2016,A,4,9,36,100,1,1,53,21,11,18,25,19
1048,2017,A,4,17,27,0,0,2,54,13,17,14,17,16
1048,2018,A,0,10,18,0,0,1,38,22,5,6,36,7
1048,2019,A,1,9,31,0,0,3,43,12,7,11,19,10
1048,2015,H,2,4,26,0,0,3,39,10,5,3,22,16
1048,2016,H,1,7,20,0,0,2,47,29,13,23,32,28
1048,2017,H,7,9,40,67,4,6,46,10,16,15,26,6
1048,2018,H,3,6,43,33,1,3,62,11,10,7,26,21
1048,2019,H,2,11,28,0,0,2,57,13,6,10,18,24
1049,2015,A,4,27,28,33,1,3,59,11,7,9,27,19
1049,2016,A,3,10,37,50,1,2,36,17,10,8,16,13
1049,2017,A,1,4,34,0,0,2,32,7,5,9,19,54
1049,2018,A,2,4,19,67,2,3,60,12,14,10,19,19
1049,2019,A,3,11,28,20,1,5,53,17,7,15,33,12
1049,2015,H,6,8,27,67,4,6,41,12,9,21,22,22
1049,2016,H,3,8,32,33,1,3,64,15,8,4,17,3
1049,2017,H,1,4,32,0,0,2,68,15,9,8,13,7
1049,2018,H,3,6,33,50,1,2,40,17,12,12,14,28
1049,2019,H,2,15,26,0,0,3,47,13,6,19,34,2
1050,2015,A,1,11,29,0,0,2,34,12,8,10,16,52
1050,2016,A,4,12,36,25,1,4,48,14,7,2,19,1
1050,2017,A,2,15,29,33,1,3,49,14,7,6,24,8
1050,2018,A,2,8,19,0,0,3,49,13,11,8,25,9
1050,2019,A,5,14,28,0,0,1,47,17,2,5,45,15
1050,2015,H,4,9,21,33,1,3,66,22,12,16,16,20
1050,2016,H,6,12,43,25,1,4,52,15,13,1,23,5
1050,2017,H,2,13,34,25,1,4,51,14,5,9,29,14
1050,2018,H,3,8,31,33,1,3,51,8,12,15,22,6
1050,2019,H,2,6,28,20,1,5,53,10,8,7,26,5
1051,2015,A,3,2,34,0,0,2,49,21,5,2,24,21
1051,2016,A,1,0,25,0,0,2,61,14,4,6,5,25
1051,2017,A,1,4,28,25,1,4,50,11,7,11,29,52
1051,2018,A,2,8,24,20,1,5,41,12,4,5,29,17
1051,2019,A,1,8,23,50,1,2,46,27,6,10,10,18
1051,2015,H,1,4,29,0,0,1,51,8,6,8,20,23
1051,2016,H,3,4,24,0,0,0,39,17,16,15,18,20
1051,2017,H,2,8,35,0,0,2,50,16,6,8,15,4
1051,2018,H,3,12,33,0,0,3,59,10,9,4,21,14
1051,2019,H,0,8,37,0,0,2,54,15,4,13,33,25
1052,2015,A,2,0,23,0,0,3,55,18,3,4,31,3
1052,2016,A,1,5,31,0,0,1,35,14,6,17,20,7
1052,2017,A,2,29,28,0,0,3,50,13,5,3,17,53
1052,2018,A,5,11,25,0,0,2,47,16,9,17,18,4
1052,2019,A,3,8,28,0,0,3,52,13,1,5,18,30
1052,2015,H,1,6,23,0,0,0,46,13,3,13,21,24
1052,2016,H,1,7,40,0,0,0,65,22,4,12,23,24
1052,2017,H,5,27,31,20,1,5,50,11,6,7,17,21
1052,2018,H,2,18,27,0,0,3,53,14,5,23,26,2
1052,2019,H,7,6,35,0,0,4,48,13,6,6,27,26
1053,2015,A,4,2,32,67,2,3,59,8,4,4,20,30
1053,2016,A,1,6,24,0,0,2,50,7,1,9,20,21
1053,2017,A,7,8,43,0,0,3,38,13,0,7,13,19
1053,2018,A,2,12,24,50,1,2,49,12,5,11,39,1
1053,2019,A,5,48,25,50,1,2,56,14,10,6,30,14
1053,2015,H,7,6,25,0,0,1,42,8,2,7,12,1
1053,2016,H,5,4,23,67,2,3,50,10,4,16,15,17
1053,2017,H,2,8,40,33,1,3,62,11,5,9,30,26
1053,2018,H,4,6,41,0,0,5,51,9,13,15,26,3
1053,2019,H,3,46,38,25,1,4,44,19,8,11,26,6
1054,2015,A,2,10,33,0,0,5,46,14,6,1,26,12
1054,2016,A,3,9,38,0,0,0,59,19,10,9,28,29
1054,2017,A,2,4,26,0,0,0,62,14,5,3,26,15
1054,2018,A,1,10,29,0,0,3,51,10,12,10,13,5
1054,2019,A,1,6,34,0,0,3,41,13,10,9,26,8
1054,2015,H,4,14,48,0,0,3,54,7,3,11,24,5
1054,2016,H,2,7,22,0,0,1,41,8,12,17,31,2
1054,2017,H,0,0,24,0,0,2,38,20,3,6,24,28
1054,2018,H,4,8,33,0,0,3,49,12,13,5,22,29
1054,2019,H,4,6,32,0,0,3,59,15,13,16,20,13
1055,2015,A,3,6,22,0,0,3,53,18,5,4,15,17
1055,2016,A,2,2,39,0,0,0,31,18,10,7,25,16
1055,2017,A,2,6,40,0,0,3,45,12,8,9,25,5
1055,2018,A,3,8,40,50,1,2,59,12,8,17,21,10
1055,2019,A,6,6,29,100,1,1,42,16,7,14,24,1
1055,2015,H,1,6,28,33,1,3,48,15,8,3,26,29
1055,2016,H,1,0,26,0,0,1,69,17,14,11,39,10
1055,2017,H,5,8,26,100,2,2,55,17,8,11,19,10
1055,2018,H,2,4,33,0,0,4,41,15,10,13,23,22
1055,2019,H,4,2,35,0,0,3,58,22,3,17,28,3
1056,2015,A,4,4,32,25,1,4,43,23,13,11,9,13
1056,2016,A,3,8,32,0,0,2,39,21,2,4,26,8
1056,2017,A,3,9,37,0,0,1,42,8,10,12,15,3
1056,2018,A,5,6,32,40,2,5,52,4,0,7,17,12
1056,2019,A,1,6,39,0,0,4,38,9,6,15,22,7
1056,2015,H,1,8,33,0,0,2,57,14,11,4,20,10
1056,2016,H,3,4,31,25,1,4,61,16,10,7,30,9
1056,2017,H,3,7,35,50,1,2,58,12,9,16,18,13
1056,2018,H,3,10,34,0,0,3,48,6,8,14,13,18
1056,2019,H,3,8,24,0,0,3,62,18,8,10,18,4
1057,2015,A,2,2,22,0,0,0,54,13,8,9,19,2
1057,2016,A,5,6,35,50,1,2,52,11,5,10,20,15
1057,2017,A,2,6,27,0,0,3,49,17,10,12,12,1
1057,2018,A,2,0,39,0,0,3,38,21,9,14,9,16
1057,2019,A,2,6,38,0,0,1,47,11,8,9,20,9
1057,2015,H,4,0,32,100,1,1,46,10,2,3,30,18
1057,2016,H,3,8,29,100,1,1,48,18,10,10,28,14
1057,2017,H,2,6,36,0,0,3,51,17,7,10,19,18
1057,2018,H,1,6,27,0,0,0,63,28,8,20,18,25
1057,2019,H,1,2,32,33,1,3,53,12,9,12,27,28
1058,2015,A,3,7,20,100,1,1,47,10,6,7,28,14
1058,2016,A,2,6,29,0,0,2,45,20,18,2,32,18
1058,2017,A,1,6,33,0,0,3,49,15,9,13,21,30
1058,2018,A,2,10,36,0,0,1,52,15,5,12,34,26
1058,2019,A,1,4,46,0,0,3,44,9,10,5,21,29
1058,2015,H,4,7,33,0,0,1,53,20,8,11,29,25
1058,2016,H,4,4,37,0,0,3,55,15,15,7,25,12
1058,2017,H,4,8,28,100,2,2,51,20,9,24,43,22
1058,2018,H,4,4,32,25,1,4,48,19,7,7,30,53
1058,2019,H,4,6,24,0,0,1,56,10,7,16,34,22
1059,2015,A,1,9,28,0,0,2,41,16,1,2,11,28
1059,2016,A,3,8,30,0,0,3,53,16,7,2,14,3
1059,2017,A,1,10,32,0,0,1,39,18,2,3,17,6
1059,2018,A,6,2,33,0,0,2,51,10,3,2,15,54
1059,2019,A,6,14,36,25,1,4,41,17,8,5,27,12
1059,2015,H,3,9,22,50,1,2,59,20,3,2,19,53
1059,2016,H,2,8,27,33,1,3,47,16,7,6,12,30
1059,2017,H,3,2,39,40,2,5,61,17,9,6,13,16
1059,2018,H,2,4,31,0,0,1,49,18,3,7,34,23
1059,2019,H,2,8,30,14,1,7,59,16,7,16,19,5
1060,2015,A,3,6,26,0,0,1,43,15,3,12,26,3
1060,2016,A,3,4,41,50,1,2,51,11,4,11,15,19
1060,2017,A,5,13,27,0,0,1,42,20,8,11,17,2
1060,2018,A,1,8,20,50,1,2,43,10,9,12,43,17
1060,2019,A,4,6,37,33,1,3,48,12,6,3,17,14
1060,2015,H,4,4,37,0,0,2,57,9,4,12,31,26
1060,2016,H,0,15,31,0,0,2,49,12,3,15,22,53
1060,2017,H,2,7,52,0,0,4,58,12,9,16,15,20
1060,2018,H,6,4,43,50,2,4,57,16,5,14,23,13
1060,2019,H,4,6,28,33,1,3,52,16,7,21,21,17
1061,2015,A,1,27,33,0,0,4,40,16,1,5,12,9
1061,2016,A,0,6,33,0,0,2,60,12,7,9,14,23
1061,2017,A,1,10,18,25,1,4,57,14,4,5,33,25
1061,2018,A,1,4,34,0,0,5,65,8,13,4,15,52
1061,2019,A,2,25,26,0,0,2,55,8,10,10,34,19
1061,2015,H,3,29,34,33,1,3,60,13,5,6,13,7
1061,2016,H,2,4,22,33,1,3,40,22,9,19,33,22
1061,2017,H,3,8,30,20,1,5,43,15,4,12,26,5
1061,2018,H,3,10,18,0,0,2,35,10,11,7,25,15
1061,2019,H,0,11,29,0,0,4,45,15,6,8,26,16
1062,2015,A,1,20,21,33,1,3,41,16,10,6,23,18
1062,2016,A,2,10,27,0,0,2,52,23,5,12,22,24
1062,2017,A,0,4,27,0,0,1,60,23,1,9,34,23
1062,2018,A,2,10,41,20,1,5,53,16,4,10,20,6
1062,2019,A,5,2,32,100,1,1,51,10,7,7,9,54
1062,2015,H,4,6,29,0,0,5,59,24,7,10,25,15
1062,2016,H,1,8,34,33,1,3,48,18,10,18,26,28
1062,2017,H,1,2,24,50,1,2,40,18,7,5,27,53
1062,2018,H,4,10,37,20,1,5,47,16,11,15,28,5
1062,2019,H,3,2,22,100,1,1,49,26,11,8,26,20
1063,2015,A,4,15,36,0,0,1,55,12,2,13,15,16
1063,2016,A,4,6,27,0,0,1,43,16,6,3,25,29
1063,2017,A,3,6,44,33,1,3,60,7,3,9,18,12
1063,2018,A,3,6,28,0,0,2,48,8,11,10,19,54
1063,2019,A,5,13,30,67,2,3,52,18,5,13,16,30
1063,2015,H,0,9,28,0,0,4,45,13,6,12,21,52
1063,2016,H,1,2,36,33,1,3,57,6,4,7,19,1
1063,2017,H,6,6,23,33,1,3,40,30,6,19,15,3
1063,2018,H,6,6,35,50,1,2,52,13,13,21,13,20
1063,2019,H,4,11,26,0,0,4,49,11,7,7,22,24
1064,2015,A,3,4,28,0,0,2,41,24,8,11,17,21
1064,2016,A,0,12,21,0,0,4,55,10,5,4,26,13
1064,2017,A,3,8,29,100,2,2,40,16,3,8,26,54
1064,2018,A,3,4,25,0,0,3,51,11,6,15,18,26
1064,2019,A,2,6,22,0,0,2,53,15,3,3,21,29
1064,2015,H,3,14,33,0,0,2,59,11,10,11,20,20
1064,2016,H,4,12,28,0,0,4,45,19,10,8,22,5
1064,2017,H,2,4,40,25,1,4,60,11,5,3,19,4
1064,2018,H,2,8,20,0,0,1,49,17,7,10,26,24
1064,2019,H,1,4,27,0,0,3,48,15,4,8,23,23
1065,2015,A,0,10,40,0,0,3,44,13,3,12,21,23
1065,2016,A,4,13,48,33,1,3,53,18,4,9,14,30
1065,2017,A,2,8,28,0,0,3,51,21,11,4,25,52
1065,2018,A,6,4,42,0,0,1,45,8,6,16,20,14
1065,2019,A,4,8,24,25,1,4,60,11,9,6,21,21
1065,2015,H,2,12,25,0,0,2,56,26,9,13,26,22
1065,2016,H,5,11,21,25,1,4,47,24,9,10,25,52
1065,2017,H,3,6,43,25,1,4,49,22,8,11,28,15
1065,2018,H,2,2,28,0,0,2,55,7,8,21,14,10
1065,2019,H,3,8,25,50,2,4,40,18,12,13,37,28
1066,2015,A,0,11,38,0,0,2,47,12,3,11,33,6
1066,2016,A,3,6,22,50,1,2,52,16,4,9,29,12
1066,2017,A,2,6,40,0,0,2,45,10,4,6,22,8
1066,2018,A,0,6,31,0,0,1,33,4,5,9,37,29
1066,2019,A,2,6,35,0,0,1,46,10,3,8,13,15
1066,2015,H,4,11,26,0,0,2,53,16,2,10,29,24
1066,2016,H,4,4,44,0,0,3,48,12,11,9,29,4
1066,2017,H,5,4,25,67,2,3,55,20,9,9,21,29
1066,2018,H,2,4,20,0,0,2,67,16,7,22,27,2
1066,2019,H,2,2,26,33,1,3,54,12,7,6,14,7
1067,2015,A,4,6,35,0,0,3,35,17,9,11,25,5
1067,2016,A,3,2,25,0,0,0,51,15,8,8,30,21
1067,2017,A,5,4,25,0,0,2,49,18,11,11,21,9
1067,2018,A,2,8,22,0,0,2,46,17,8,7,20,9
1067,2019,A,2,9,38,0,0,2,43,15,6,13,26,53
1067,2015,H,1,6,17,0,0,3,65,19,6,17,35,4
1067,2016,H,6,0,34,0,0,1,49,16,10,11,21,16
1067,2017,H,3,6,38,0,0,1,51,8,14,27,21,13
1067,2018,H,3,4,36,0,0,4,54,16,7,11,24,4
1067,2019,H,4,9,34,0,0,2,57,9,5,6,12,52
1068,2015,A,2,4,33,0,0,2,47,12,11,4,16,12
1068,2016,A,1,19,31,0,0,2,44,16,7,13,49,9
1068,2017,A,4,2,23,0,0,1,51,20,2,9,22,19
1068,2018,A,3,6,29,0,0,2,54,16,2,2,11,28
1068,2019,A,3,0,48,50,1,2,46,15,6,14,37,54
1068,2015,H,2,4,32,0,0,2,53,8,8,5,12,30
1068,2016,H,4,17,37,33,1,3,57,13,7,15,29,8
1068,2017,H,2,2,22,0,0,1,49,11,2,16,24,24
1068,2018,H,0,4,24,0,0,3,46,8,4,4,12,30
1068,2019,H,2,4,24,0,0,0,54,17,12,16,46,22
1069,2015,A,1,8,26,0,0,2,57,18,8,15,19,3
1069,2016,A,2,8,21,0,0,3,43,15,13,8,12,26
1069,2017,A,0,8,35,0,0,3,43,15,3,12,33,23
1069,2018,A,1,2,25,0,0,2,49,14,10,12,34,53
1069,2019,A,1,4,22,0,0,1,41,15,3,6,26,21
1069,2015,H,4,6,52,33,1,3,43,17,7,15,24,28
1069,2016,H,5,8,24,0,0,3,57,13,7,11,20,20
1069,2017,H,3,8,33,0,0,3,57,12,3,13,18,26
1069,2018,H,7,4,34,0,0,1,51,8,11,15,22,16
1069,2019,H,3,2,35,0,0,2,59,16,4,10,17,26
1070,2015,A,1,18,21,0,0,2,50,13,1,1,42,7
1070,2016,A,2,10,34,0,0,1,57,13,7,7,26,6
1070,2017,A,3,6,26,0,0,2,53,11,4,10,16,17
1070,2018,A,3,6,33,0,0,1,56,10,14,3,23,12
1070,2019,A,1,10,33,0,0,4,48,12,14,9,29,14
1070,2015,H,4,20,31,0,0,1,50,12,10,10,19,10
1070,2016,H,4,6,30,33,1,3,44,13,11,8,20,10
1070,2017,H,5,4,34,33,1,3,47,13,7,6,12,28
1070,2018,H,0,2,38,0,0,3,44,15,3,7,28,21
1070,2019,H,2,8,36,40,2,5,52,15,15,14,19,10
1071,2015,A,0,11,30,0,0,4,53,16,5,13,32,8
1071,2016,A,2,8,30,100,2,2,46,16,5,4,25,7
1071,2017,A,6,10,34,25,1,4,39,18,8,7,25,6
1071,2018,A,2,18,30,0,0,1,43,10,6,19,49,3
1071,2019,A,4,4,36,25,1,4,62,27,6,16,17,18
1071,2015,H,5,15,44,0,0,2,47,23,4,10,46,9
1071,2016,H,1,4,35,0,0,4,54,10,3,6,21,17
1071,2017,H,4,8,33,40,2,5,61,13,16,11,28,12
1071,2018,H,3,24,33,33,1,3,57,10,7,19,21,22
1071,2019,H,2,8,34,0,0,2,38,8,10,14,36,8
1072,2015,A,5,13,30,67,2,3,46,9,5,10,14,17
1072,2016,A,1,7,26,50,1,2,36,15,5,6,17,53
1072,2017,A,2,22,38,25,1,4,49,18,2,12,30,25
1072,2018,A,2,6,27,33,1,3,56,16,3,5,18,25
1072,2019,A,5,6,33,0,0,4,61,6,14,3,18,5
1072,2015,H,3,13,26,0,0,3,55,5,6,14,18,13
1072,2016,H,3,9,31,0,0,1,64,8,5,7,10,18
1072,2017,H,4,20,26,60,3,5,52,19,4,16,48,8
1072,2018,H,0,6,35,0,0,3,44,4,7,7,24,7
1072,2019,H,2,8,22,33,1,3,39,18,6,25,26,1
1073,2015,A,3,8,30,50,2,4,43,16,3,0,13,1
1073,2016,A,0,4,30,0,0,2,48,16,7,6,9,28
1073,2017,A,7,13,33,100,2,2,44,16,4,6,19,9
1073,2018,A,3,10,41,50,1,2,46,6,7,9,34,15
1073,2019,A,2,6,29,33,1,3,38,12,3,12,23,6
1073,2015,H,6,8,34,25,1,4,57,14,2,4,17,29
1073,2016,H,1,4,20,0,0,2,52,21,9,14,25,25
1073,2017,H,4,9,46,50,2,4,56,9,3,7,17,14
1073,2018,H,5,6,30,50,2,4,54,21,7,14,42,5
1073,2019,H,0,6,36,0,0,3,62,11,5,15,22,4
1074,2015,A,0,8,27,0,0,1,44,19,4,12,19,2
1074,2016,A,0,13,35,0,0,2,52,15,4,11,28,26
1074,2017,A,1,14,33,20,1,5,41,11,5,14,30,52
1074,2018,A,4,13,31,0,0,3,36,8,6,5,22,6
1074,2019,A,5,26,36,75,3,4,53,6,1,10,13,12
1074,2015,H,3,4,36,0,0,3,56,26,10,13,30,25
1074,2016,H,2,11,31,33,1,3,48,35,13,21,26,22
1074,2017,H,3,18,45,0,0,3,59,24,11,22,23,18
1074,2018,H,7,11,35,25,1,4,64,13,15,7,18,29
1074,2019,H,2,24,25,0,0,5,47,11,8,18,10,17
1075,2015,A,3,6,50,25,1,4,58,16,6,2,10,19
1075,2016,A,3,12,22,20,1,5,46,15,14,9,31,9
1075,2017,A,5,12,22,67,2,3,39,14,4,2,14,21
1075,2018,A,1,4,21,0,0,2,41,24,10,20,24,17
1075,2019,A,2,4,34,100,1,1,48,23,13,6,11,13
1075,2015,H,0,8,19,0,0,3,42,20,8,9,30,23
1075,2016,H,2,12,36,40,2,5,54,7,10,15,19,6
1075,2017,H,1,10,34,0,0,4,62,16,4,3,19,30
1075,2018,H,3,4,36,0,0,2,59,11,8,18,26,8
1075,2019,H,1,2,27,0,0,2,52,15,8,10,6,19
1076,2015,A,2,19,36,0,0,4,49,11,2,4,17,14
1076,2016,A,3,2,35,25,1,4,42,12,0,8,10,5
1076,2017,A,0,9,28,0,0,3,45,16,6,11,16,22
1076,2018,A,3,9,22,0,0,1,43,17,6,5,23,53
1076,2019,A,4,15,27,0,0,2,50,14,4,11,17,3
1076,2015,H,0,17,32,0,0,6,51,17,3,5,24,53
1076,2016,H,1,23,30,0,0,1,58,11,6,4,16,7
1076,2017,H,1,11,32,0,0,2,55,15,11,7,23,20
1076,2018,H,1,7,40,50,1,2,57,11,5,5,21,19
1076,2019,H,2,13,33,33,1,3,50,14,9,10,23,25
1077,2015,A,1,9,28,0,0,4,62,8,1,8,45,6
1077,2016,A,2,16,40,50,1,2,61,6,4,3,14,3
1077,2017,A,3,2,37,25,1,4,43,23,3,6,30,26
1077,2018,A,5,4,36,0,0,2,45,9,3,14,18,28
1077,2019,A,4,4,49,0,0,3,48,11,5,6,38,2
1077,2015,H,2,13,20,0,0,2,38,17,5,9,29,26
1077,2016,H,3,24,29,33,1,3,39,11,6,11,15,1
1077,2017,H,3,8,29,0,0,1,57,17,10,7,27,53
1077,2018,H,4,4,25,50,1,2,55,18,4,12,18,52
1077,2019,H,4,6,34,50,1,2,52,17,9,10,36,23
1078,2015,A,3,11,33,50,1,2,59,11,4,14,22,24
1078,2016,A,2,8,31,0,0,1,52,10,6,9,17,20
1078,2017,A,5,4,35,0,0,1,48,17,8,13,39,25
1078,2018,A,4,2,26,0,0,2,42,19,6,18,27,1
1078,2019,A,2,4,42,0,0,5,47,8,7,11,33,9
1078,2015,H,2,9,29,0,0,3,41,9,11,10,30,52
1078,2016,H,4,4,40,67,2,3,48,10,7,13,17,15
1078,2017,H,5,4,33,100,1,1,52,14,12,19,20,10
1078,2018,H,9,4,39,0,0,1,58,7,9,20,14,20
1078,2019,H,5,10,15,100,2,2,53,20,7,10,19,24
1079,2015,A,1,6,28,0,0,3,52,11,13,5,11,29
1079,2016,A,2,6,36,100,1,1,48,20,6,17,25,17
1079,2017,A,3,6,40,0,0,3,50,12,9,21,16,5
1079,2018,A,2,6,34,40,2,5,54,12,8,9,18,18
1079,2019,A,2,6,36,33,1,3,47,12,7,11,35,28
1079,2015,H,2,6,22,0,0,3,48,9,1,6,12,1
1079,2016,H,1,2,36,0,0,3,52,13,4,24,32,8
1079,2017,H,4,6,33,67,2,3,50,11,10,15,20,3
1079,2018,H,3,14,18,0,0,1,46,18,5,14,25,24
1079,2019,H,6,6,45,67,2,3,53,25,9,14,18,16
1080,2015,A,2,41,18,0,0,2,55,10,1,2,34,15
1080,2016,A,5,10,35,0,0,2,46,25,6,9,23,53
1080,2017,A,4,2,40,25,1,4,52,14,10,5,17,28
1080,2018,A,5,2,39,0,0,0,44,28,4,23,10,16
1080,2019,A,4,2,25,0,0,0,41,9,9,7,20,52
1080,2015,H,6,22,31,14,1,7,45,15,4,11,32,5
1080,2016,H,3,8,39,0,0,4,54,6,2,10,15,14
1080,2017,H,3,8,28,0,0,1,49,12,14,13,23,22
1080,2018,H,4,0,47,100,1,1,56,9,12,16,15,10
1080,2019,H,2,0,38,0,0,1,59,14,6,13,18,22
1081,2015,A,4,4,35,33,1,3,41,16,7,18,46,20
1081,2016,A,4,10,25,100,1,1,52,14,6,9,22,12
1081,2017,A,8,10,28,50,1,2,52,26,2,9,34,1
1081,2018,A,6,17,35,50,2,4,51,23,8,7,25,1
1081,2019,A,2,12,32,0,0,4,49,15,6,2,13,3
1081,2015,H,1,8,22,0,0,1,59,17,3,9,33,8
1081,2016,H,3,6,35,0,0,3,48,10,8,11,19,13
1081,2017,H,3,4,42,40,2,5,49,9,10,10,28,54
1081,2018,H,3,15,39,20,1,5,49,9,6,11,31,22
1081,2019,H,3,10,28,40,2,5,51,20,16,8,20,21
1082,2015,A,2,4,34,0,0,3,55,13,1,7,29,30
1082,2016,A,2,11,23,0,0,1,45,15,4,0,13,28
1082,2017,A,0,22,32,0,0,2,47,10,8,17,25,23
1082,2018,A,1,31,22,25,1,4,45,8,4,4,25,3
1082,2019,A,2,13,26,0,0,2,53,16,2,6,21,9
1082,2015,H,2,6,31,0,0,2,45,21,4,6,28,16
1082,2016,H,3,7,27,33,1,3,55,14,6,4,12,30
1082,2017,H,3,4,37,17,1,6,53,11,7,14,33,24
1082,2018,H,4,10,28,20,1,5,55,10,5,10,15,23
1082,2019,H,3,9,39,25,1,4,47,12,7,6,14,26
1083,2015,A,3,8,25,50,1,2,53,19,9,9,17,21
1083,2016,A,2,18,26,0,0,3,58,20,5,10,17,4
1083,2017,A,5,15,39,33,1,3,48,18,7,7,16,10
1083,2018,A,5,6,28,75,3,4,60,15,2,6,14,5
1083,2019,A,0,0,0,0,0,0,0,0,0,0,0,18
1083,2015,H,2,4,28,0,0,4,47,15,8,16,30,22
1083,2016,H,3,12,33,17,1,6,42,11,6,12,23,52
